id,loan_amnt,issue_d,term,int_rate,grade,sub_grade,emp_title,verification_status,home_ownership,annual_inc,loan_status,purpose,desc,addr_state,dti,fico_range_low,fico_range_high,hardship_flag,mths_since_last_delinq
86892724,35000.0,Aug-2016, 36 months,16.99,D,D1,dealership operations director,Source Verified,MORTGAGE,195000.0,Current,credit_card,,FL,26.31,690.0,694.0,N,73.0
1339635,14825.0,Jun-2012, 36 months,14.65,C,C2,us postal service,Verified,MORTGAGE,58000.0,Fully Paid,debt_consolidation,"  Borrower added on 06/11/12 > 90% complete on a total home renovation.  needed a little cash to finish up before refinancing everything at a great rate.  refinance is already in place, just waiting for the work completion.  will also pay down a few credit cards a little with whats left.  can&quot;t wait!<br>",NJ,29.5,690.0,694.0,N,
66485750,10000.0,Dec-2015, 36 months,5.32,A,A1,courier/lab tech,Not Verified,MORTGAGE,36000.0,Fully Paid,home_improvement,,NY,15.6,830.0,834.0,N,
103568259,16000.0,Mar-2017, 60 months,22.74,E,E1,special education teacher,Source Verified,MORTGAGE,63450.0,Current,debt_consolidation,,NY,24.44,675.0,679.0,N,78.0
44142854,23925.0,Apr-2015, 60 months,16.55,D,D2,operator/tech,Verified,MORTGAGE,68000.0,Charged Off,debt_consolidation,,OH,32.88,690.0,694.0,N,
140077281,15000.0,Sep-2018, 60 months,16.14,C,C4,train operator ,Not Verified,MORTGAGE,78000.0,Current,debt_consolidation,,NY,14.45,705.0,709.0,N,
76834509,15000.0,Apr-2016, 36 months,8.39,B,B1,production manager,Source Verified,MORTGAGE,52000.0,Fully Paid,debt_consolidation,,NC,24.19,685.0,689.0,N,8.0
137629071,14000.0,Aug-2018, 36 months,7.21,A,A3,owner,Verified,MORTGAGE,115000.0,Current,debt_consolidation,,NY,20.79,695.0,699.0,N,
46155282,14000.0,Apr-2015, 36 months,9.17,B,B2,teacher,Not Verified,RENT,45000.0,Fully Paid,credit_card,,CA,20.37,720.0,724.0,N,
63732173,18000.0,Nov-2015, 36 months,10.99,B,B4,manager,Verified,OWN,72000.0,Fully Paid,debt_consolidation,,SC,20.67,695.0,699.0,N,18.0
94068557,3600.0,Dec-2016, 36 months,11.49,B,B5,senior consultant,Verified,MORTGAGE,107000.0,Current,home_improvement,,VA,28.59,670.0,674.0,N,7.0
132044712,9000.0,Apr-2018, 36 months,16.01,C,C5,live stock,Source Verified,OWN,55000.0,Current,other,,IN,31.66,685.0,689.0,N,78.0
128467788,9000.0,Feb-2018, 36 months,9.44,B,B1,rn,Source Verified,MORTGAGE,55000.0,Current,debt_consolidation,,OH,35.36,705.0,709.0,N,
131410336,15000.0,Apr-2018, 36 months,5.31,A,A1,lmf operator,Not Verified,MORTGAGE,115000.0,Current,home_improvement,,MO,15.54,805.0,809.0,N,
10558412,16000.0,Jan-2014, 60 months,18.25,D,D3,teacher,Source Verified,MORTGAGE,45000.0,Charged Off,home_improvement,  Borrower added on 01/17/14 > Room enclosure<br>Updating electrical and plumbing<br>Driveway extension<br>Reduce credit card debt<br>,TX,19.49,700.0,704.0,N,33.0
48012579,16000.0,May-2015, 60 months,9.17,B,B2,teacher,Source Verified,MORTGAGE,81000.0,Current,debt_consolidation,,MI,23.73,700.0,704.0,N,28.0
1532569,5000.0,Sep-2012, 36 months,15.8,C,C3,palm restaurant,Verified,MORTGAGE,42500.0,Charged Off,debt_consolidation,"  Borrower added on 09/10/12 > i am barrowing the money to try and get my wife home from a country which she is stuck in, and the country she is stuck in is malasyia<br><br> Borrower added on 09/11/12 > I know I already said this but I really am trying hard to get my wife homfrom malaysia which she got stuck in. im a mess right now with out her, im so scared and worried, so please loan me this money. and once she is home, well pay it back. swear on my life. I beg u please help me out<br>",NJ,20.05,690.0,694.0,N,
136725899,13000.0,Jul-2018, 60 months,15.02,C,C3,customer service,Not Verified,RENT,36000.0,Fully Paid,debt_consolidation,,GA,21.63,740.0,744.0,N,
46612272,18000.0,Apr-2015, 60 months,13.33,C,C3,accounting manager,Verified,MORTGAGE,44000.0,Current,credit_card,,AL,25.18,705.0,709.0,N,45.0
67238577,24000.0,Dec-2015, 60 months,13.67,C,C4,enterprise architect,Not Verified,MORTGAGE,95500.0,Fully Paid,debt_consolidation,,PA,20.07,670.0,674.0,N,10.0
75221849,14400.0,Mar-2016, 36 months,7.89,A,A5,registered nurse,Source Verified,RENT,81000.0,Current,debt_consolidation,,MO,9.13,685.0,689.0,N,23.0
136599153,4000.0,Jul-2018, 36 months,14.47,C,C2,csr,Not Verified,RENT,58000.0,Current,debt_consolidation,,NJ,8.26,680.0,684.0,N,9.0
95755789,18200.0,Dec-2016, 36 months,13.99,C,C3,manager of administrative services ,Verified,RENT,74000.0,Current,debt_consolidation,,FL,27.36,665.0,669.0,N,
99799381,30000.0,Mar-2017, 60 months,11.44,B,B4,associate director emergency medicine,Source Verified,MORTGAGE,300000.0,Current,debt_consolidation,,NJ,10.75,685.0,689.0,N,18.0
76334358,15000.0,Apr-2016, 36 months,21.18,E,E3,client relations representative,Source Verified,RENT,70000.0,Fully Paid,credit_card,,TX,20.42,665.0,669.0,N,
73007385,10000.0,Feb-2016, 36 months,9.16,B,B2,lpn,Not Verified,MORTGAGE,40000.0,Fully Paid,debt_consolidation,,OH,27.96,750.0,754.0,N,
65493493,18000.0,Nov-2015, 36 months,11.49,B,B5,senior software developer,Verified,RENT,88460.33,Fully Paid,debt_consolidation,,AZ,8.42,675.0,679.0,N,67.0
15310073,10000.0,May-2014, 36 months,9.67,B,B1,delivery driver,Source Verified,RENT,29280.0,Charged Off,debt_consolidation,,WA,14.51,695.0,699.0,N,
119274601,20000.0,Sep-2017, 36 months,9.44,B,B1,network engineer,Source Verified,OWN,105000.0,Fully Paid,credit_card,,NJ,8.6,705.0,709.0,N,24.0
74684574,23000.0,Mar-2016, 60 months,15.31,C,C5,team leader,Verified,MORTGAGE,100000.0,Fully Paid,home_improvement,,MI,28.73,725.0,729.0,N,61.0
67808367,10000.0,Dec-2015, 36 months,10.64,B,B4,attorney,Source Verified,RENT,20000.0,Fully Paid,credit_card,,CA,11.37,745.0,749.0,N,
75295335,15000.0,Mar-2016, 36 months,11.99,C,C1,engineering manager,Not Verified,RENT,125000.0,Fully Paid,home_improvement,,CA,10.29,680.0,684.0,N,66.0
29013591,18000.0,Oct-2014, 36 months,16.99,D,D3,homecare nurse lpn,Verified,OWN,77000.0,Charged Off,debt_consolidation,,FL,17.95,715.0,719.0,N,66.0
3197666,15000.0,Feb-2013, 36 months,11.14,B,B2,the bank of glen burnie,Verified,MORTGAGE,56000.0,Fully Paid,credit_card,  Borrower added on 01/17/13 > I am applying for this loan to be able to pay off higher interest credit cards.To regain control of my financial future. Thank you.<br><br>  Borrower added on 01/23/13 > I would like to consolidate my credit cards into a single loan and have it debited automatically from my bank account to pay down the debt as quickly as possible. Thank you.<br>,MD,20.98,710.0,714.0,N,19.0
88843205,8000.0,Aug-2016, 36 months,6.99,A,A2,psychological clinician,Not Verified,MORTGAGE,52000.0,Fully Paid,major_purchase,,OK,14.01,790.0,794.0,N,
115648172,14000.0,Sep-2017, 36 months,10.42,B,B3,french teacher,Not Verified,RENT,65000.0,Current,debt_consolidation,,ME,8.23,660.0,664.0,N,33.0
96841038,7500.0,Jan-2017, 36 months,6.99,A,A2,sr. it supervisor,Not Verified,MORTGAGE,74000.0,Fully Paid,debt_consolidation,,SC,16.82,730.0,734.0,N,6.0
127375009,14000.0,Jan-2018, 36 months,11.99,B,B5,teacher,Not Verified,MORTGAGE,54000.0,Current,debt_consolidation,,TX,14.91,745.0,749.0,N,44.0
58281258,28000.0,Sep-2015, 36 months,8.18,B,B1,commercial account rep,Source Verified,MORTGAGE,85000.0,Fully Paid,credit_card,,MA,17.27,680.0,684.0,N,3.0
106203135,15000.0,Apr-2017, 36 months,8.24,B,B1,pr and benefits administration,Not Verified,MORTGAGE,58000.0,Current,debt_consolidation,,VA,18.23,715.0,719.0,N,10.0
8574813,20000.0,Nov-2013, 36 months,14.3,C,C1,trooper,Verified,MORTGAGE,45000.0,Fully Paid,debt_consolidation,,IN,30.91,685.0,689.0,N,
90137822,35000.0,Sep-2016, 36 months,13.49,C,C2,director of social services,Verified,MORTGAGE,85000.0,Current,debt_consolidation,,FL,26.49,670.0,674.0,N,
95192978,16350.0,Dec-2016, 36 months,29.49,F,F2,billing coordinator ,Verified,RENT,38979.0,Fully Paid,debt_consolidation,,FL,31.98,685.0,689.0,N,78.0
12355018,8000.0,Feb-2014, 36 months,10.99,B,B2,accounts payable,Source Verified,MORTGAGE,23000.0,Fully Paid,credit_card,,MI,13.0,660.0,664.0,N,3.0
124138299,14000.0,Nov-2017, 36 months,9.93,B,B2,teacher,Not Verified,MORTGAGE,100000.0,Current,home_improvement,,MO,17.28,660.0,664.0,N,4.0
96667102,16000.0,Jan-2017, 60 months,23.99,E,E2,truck driver,Verified,RENT,51000.0,Charged Off,debt_consolidation,,IL,28.35,665.0,669.0,N,51.0
113123914,5000.0,Jul-2017, 36 months,5.32,A,A1,clerical- payroll clerk,Not Verified,RENT,28000.0,Current,credit_card,,CA,21.39,775.0,779.0,N,
76122753,32000.0,Apr-2016, 36 months,18.25,D,D3,clinical laboratory scientist,Not Verified,RENT,67000.0,Fully Paid,debt_consolidation,,NY,32.1,700.0,704.0,N,
8658596,6500.0,Nov-2013, 36 months,6.62,A,A2,home health aide,Not Verified,RENT,150000.0,Fully Paid,credit_card,,MA,7.26,695.0,699.0,N,
106204403,8500.0,Apr-2017, 36 months,11.49,B,B5,logistics ,Source Verified,RENT,49500.0,Fully Paid,debt_consolidation,,WY,17.28,660.0,664.0,N,41.0
3699845,2500.0,Mar-2013, 36 months,15.31,C,C2,covenant medical center,Not Verified,MORTGAGE,70000.0,Fully Paid,home_improvement,,TX,19.56,695.0,699.0,N,73.0
14700503,13750.0,Apr-2014, 60 months,17.57,D,D2,teacher,Not Verified,MORTGAGE,55200.0,Fully Paid,home_improvement,,CA,33.03,760.0,764.0,N,
1382456,7200.0,Jul-2012, 36 months,13.11,B,B4,kpmg llp,Source Verified,RENT,70000.0,Fully Paid,debt_consolidation,"Borrower added on 06/24/12 > November 2011 and June 2012 have been challenging. Two major and unexpected medical events have caused me to reach my insurance's $5,000 out of pocket maximum twice in six months. I put everything back on my paid-off high interest credit cards, and I would like to be able to get them paid off again.<br>",IL,17.86,685.0,689.0,N,
46456617,13000.0,Apr-2015, 60 months,16.99,D,D3,parts sales manager,Not Verified,OWN,32000.0,Charged Off,credit_card,,AL,35.03,665.0,669.0,N,25.0
42334200,14450.0,Mar-2015, 60 months,23.99,F,F2,owner,Source Verified,MORTGAGE,72000.0,Fully Paid,debt_consolidation,,AL,8.95,695.0,699.0,N,42.0
14187801,14700.0,Apr-2014, 60 months,18.92,D,D4,engineering,Source Verified,RENT,42000.0,Charged Off,credit_card,,GA,20.66,700.0,704.0,N,42.0
96933442,9500.0,Jan-2017, 36 months,12.74,C,C1,dental hygiensit ,Not Verified,MORTGAGE,80000.0,Fully Paid,debt_consolidation,,PA,30.09,670.0,674.0,N,69.0
55687510,12900.0,Jul-2015, 36 months,14.65,C,C5,sheet metal foreman,Source Verified,RENT,75000.0,Fully Paid,debt_consolidation,,MO,16.18,660.0,664.0,N,
68494669,15000.0,Jan-2016, 36 months,9.8,B,B3,communications engineer,Source Verified,RENT,60080.0,Fully Paid,debt_consolidation,,AZ,11.03,695.0,699.0,N,44.0
125556345,20800.0,Dec-2017, 60 months,9.44,B,B1,team leader,Not Verified,MORTGAGE,70000.0,Current,debt_consolidation,,TN,18.36,770.0,774.0,N,
6805008,6250.0,Aug-2013, 36 months,16.78,C,C5,rods allstar auto,Not Verified,MORTGAGE,50000.0,Fully Paid,debt_consolidation,  Borrower added on 08/14/13 > paying off all credit card debt and paying deductible on recent medical bills<br><br> Borrower added on 08/14/13 > I plan to pay off all credit card debt and some recent medical bills.<br>,WA,8.69,660.0,664.0,N,
95427127,18000.0,Dec-2016, 60 months,18.99,D,D3,branch manager,Verified,MORTGAGE,180000.0,Current,home_improvement,,CA,18.11,675.0,679.0,N,
1443941,8500.0,Aug-2012, 36 months,18.75,D,D3,"inguran, llc dba sexing technologies",Not Verified,MORTGAGE,80000.0,Fully Paid,debt_consolidation,  Borrower added on 07/25/12 > Debt consolidation. I want to pay off my credit card accounts.<br>,WI,6.99,665.0,669.0,N,
39759202,5000.0,Jan-2015, 36 months,15.59,D,D1,monitor technician,Source Verified,RENT,24000.0,Charged Off,vacation,,CA,22.3,680.0,684.0,N,8.0
60843877,14000.0,Oct-2015, 36 months,5.32,A,A1,teacher,Not Verified,MORTGAGE,92000.0,Fully Paid,home_improvement,,CA,15.95,705.0,709.0,N,28.0
1306022,10000.0,Jun-2012, 36 months,15.31,C,C3,labcorp,Verified,RENT,32000.0,Fully Paid,debt_consolidation,,CA,15.19,675.0,679.0,N,
109271117,3500.0,May-2017, 36 months,7.07,A,A2,principal,Not Verified,MORTGAGE,89000.0,Fully Paid,home_improvement,,UT,12.88,720.0,724.0,N,24.0
68793187,14000.0,Jan-2016, 60 months,15.77,D,D1,driver,Not Verified,OWN,52000.0,Current,credit_card,,TX,33.83,665.0,669.0,N,50.0
141191038,40000.0,Oct-2018, 60 months,10.08,B,B1,senior director of training,Verified,MORTGAGE,75000.0,Current,debt_consolidation,,FL,21.78,740.0,744.0,N,
56099067,6000.0,Jul-2015, 36 months,12.29,C,C1,it service desk analyst,Not Verified,RENT,45000.0,Charged Off,debt_consolidation,,AK,19.41,705.0,709.0,N,
72734597,31800.0,Feb-2016, 36 months,16.29,D,D1,vp benefits and hr administration,Not Verified,RENT,250000.0,Fully Paid,debt_consolidation,,CA,15.52,690.0,694.0,N,28.0
57216125,25000.0,Aug-2015, 36 months,7.89,A,A5,instructor,Verified,MORTGAGE,53000.0,Fully Paid,debt_consolidation,,NC,14.13,750.0,754.0,N,
102546876,9000.0,Mar-2017, 36 months,5.32,A,A1,supervisor,Not Verified,MORTGAGE,60000.0,Current,credit_card,,VA,10.74,730.0,734.0,N,
144314728,20000.0,Nov-2018, 36 months,11.31,B,B3,sales representative,Not Verified,RENT,130000.0,Current,debt_consolidation,,FL,9.73,670.0,674.0,N,45.0
91648281,14000.0,Dec-2016, 60 months,8.24,B,B1,sr. financial analyst/commissions manage,Source Verified,MORTGAGE,70000.0,Fully Paid,debt_consolidation,,UT,7.15,775.0,779.0,N,
53212262,18000.0,Jul-2015, 60 months,13.33,C,C3,minister,Not Verified,OWN,64000.0,Charged Off,debt_consolidation,,NJ,20.68,680.0,684.0,N,
32379729,10375.0,Oct-2014, 60 months,22.15,E,E5,accounting,Not Verified,RENT,25000.0,Current,debt_consolidation,,CA,33.94,715.0,719.0,N,
46285594,15500.0,Apr-2015, 60 months,9.17,B,B2,registered nurse,Not Verified,MORTGAGE,85000.0,Fully Paid,credit_card,,NC,20.4,745.0,749.0,N,16.0
75153448,32000.0,Mar-2016, 36 months,11.99,C,C1,controller,Verified,MORTGAGE,150000.0,Fully Paid,credit_card,,AL,18.49,720.0,724.0,N,31.0
130135952,15000.0,Mar-2018, 36 months,9.43,B,B1,sushi chef,Source Verified,RENT,60461.0,Current,credit_card,,AL,14.17,690.0,694.0,N,
20778659,12000.0,Jul-2014, 60 months,13.35,C,C2,cellular sales specialist,Source Verified,RENT,50000.0,Fully Paid,credit_card,,GA,9.17,680.0,684.0,N,42.0
11424786,18000.0,Feb-2014, 36 months,9.67,B,B1,general manager,Verified,MORTGAGE,57000.0,Fully Paid,debt_consolidation,  Borrower added on 01/29/14 > To consolidate Credit cards to one monthly payment and reduce the interest amount payed.<br>,IN,22.76,700.0,704.0,N,
137258032,20000.0,Jul-2018, 36 months,22.35,D,D5,lab assistant ,Verified,MORTGAGE,55000.0,Fully Paid,home_improvement,,CA,20.49,680.0,684.0,N,59.0
737454,30000.0,May-2011, 60 months,10.37,B,B3,nrt,Verified,MORTGAGE,60000.0,Fully Paid,home_improvement,We will be using this loan for a pool which we have wanted to add to our home for some time now. We both have great jobs that have not been affected by the economy and we take pride in always paying our bills on time which can be reflected in our high credit score.  We have no car payments and very little credit card debt so we have the discretionary income to make this loan payment. We are very excited to get this pool started and all funding will be greatly appreciated.,FL,2.96,810.0,814.0,N,
60246422,16000.0,Sep-2015, 60 months,12.69,C,C2,registered nurse,Not Verified,MORTGAGE,85000.0,Current,credit_card,,MN,26.68,700.0,704.0,N,57.0
73588907,16000.0,Mar-2016, 60 months,11.99,C,C1,nurse practitioner,Not Verified,MORTGAGE,165000.0,Current,debt_consolidation,,WA,14.16,695.0,699.0,N,4.0
96133700,10000.0,Jan-2017, 36 months,18.99,D,D3,abstractor medical info,Source Verified,OWN,152000.0,Current,other,,OK,23.48,665.0,669.0,N,
41091331,14225.0,Feb-2015, 60 months,16.99,D,D3,teacher,Not Verified,OWN,43000.0,Fully Paid,debt_consolidation,,SC,31.54,725.0,729.0,N,
132926852,20000.0,May-2018, 60 months,19.42,D,D3,truck driver,Source Verified,RENT,80000.0,Current,debt_consolidation,,NY,13.08,675.0,679.0,N,
33200335,16000.0,Oct-2014, 36 months,6.03,A,A1,president,Source Verified,OWN,125000.0,Fully Paid,debt_consolidation,,NY,0.96,745.0,749.0,N,14.0
136017772,18000.0,Jul-2018, 60 months,21.85,D,D5,catering manager,Verified,OWN,70000.0,Current,credit_card,,ME,37.27,685.0,689.0,N,60.0
5024756,15000.0,May-2013, 36 months,17.27,C,C5,interactive media holdings inc,Verified,RENT,80000.0,Fully Paid,credit_card,  Borrower added on 05/06/13 > to pay my dental treatment and paid off all my credit cards - also i like to make payments online that way i can pay off the loan faster<br>,CA,29.54,730.0,734.0,N,46.0
48080603,17475.0,May-2015, 60 months,18.25,E,E1,office manager,Verified,MORTGAGE,42000.0,Charged Off,home_improvement,,GA,25.46,735.0,739.0,N,
145601498,21600.0,Dec-2018, 60 months,16.91,C,C5,pastor,Source Verified,OWN,95628.0,Current,debt_consolidation,,NJ,22.02,670.0,674.0,N,66.0
142385066,25000.0,Oct-2018, 36 months,7.21,A,A3,chief patient experience officer,Source Verified,MORTGAGE,200000.0,Current,credit_card,,TX,9.25,715.0,719.0,N,40.0
139645217,14000.0,Sep-2018, 60 months,6.11,A,A1,teacher,Not Verified,MORTGAGE,56000.0,Current,debt_consolidation,,LA,8.62,780.0,784.0,N,
139154248,20000.0,Aug-2018, 60 months,22.35,D,D5,engineering technician,Source Verified,OWN,67000.0,Current,debt_consolidation,,NY,24.43,680.0,684.0,N,
739441,5000.0,Apr-2011, 36 months,11.11,B,B5,cafe piccolo,Not Verified,RENT,65004.0,Charged Off,other,  Borrower added on 04/26/11 > Excellent payment history...I pay my bills as soon as they show up...not when they are due! Not great at saving money...but AWESOME at making payments on any loan or debt I have had.  Been employed in the same industry for 20 years.<br/>,CA,15.21,685.0,689.0,N,16.0
129766109,16000.0,Mar-2018, 60 months,10.9,B,B4,er charge nurse,Source Verified,MORTGAGE,80000.0,Late (31-120 days),debt_consolidation,,TX,17.66,710.0,714.0,N,
41062479,14375.0,Feb-2015, 36 months,24.5,F,F3,certified nurse aide,Verified,RENT,45000.0,Fully Paid,house,,HI,19.55,660.0,664.0,N,13.0
90387184,15000.0,Sep-2016, 36 months,10.99,B,B4,operating engineer,Not Verified,RENT,100000.0,Charged Off,debt_consolidation,,NJ,22.25,705.0,709.0,N,13.0
91367790,20000.0,Oct-2016, 36 months,11.44,B,B4,registered  nurse ,Not Verified,OWN,80000.0,Fully Paid,debt_consolidation,,FL,3.08,705.0,709.0,N,73.0
133727486,15000.0,May-2018, 36 months,10.56,B,B3,computer operator,Source Verified,RENT,420000.0,Current,other,,CA,0.11,740.0,744.0,N,
42315522,18000.0,Mar-2015, 36 months,16.99,D,D3,office manager,Verified,RENT,40989.0,Fully Paid,debt_consolidation,,WA,27.44,700.0,704.0,N,
143453455,1000.0,Nov-2018, 36 months,11.8,B,B4,chemical technician 3,Source Verified,MORTGAGE,77000.0,Current,home_improvement,,TX,23.08,705.0,709.0,N,
46652944,20000.0,May-2015, 60 months,19.52,E,E3,security,Verified,RENT,44500.0,Charged Off,debt_consolidation,,MO,31.63,695.0,699.0,N,
97259248,3500.0,Jan-2017, 36 months,13.49,C,C2,sales,Not Verified,OWN,73000.0,Fully Paid,home_improvement,,OK,19.78,680.0,684.0,N,37.0
130332606,28000.0,Mar-2018, 36 months,13.58,C,C2,vice president,Verified,MORTGAGE,275000.0,Current,other,,LA,19.59,690.0,694.0,N,3.0
68773612,11000.0,Feb-2016, 36 months,6.97,A,A3,parks maintenance crewleader,Not Verified,MORTGAGE,40000.0,Fully Paid,debt_consolidation,,AZ,13.14,730.0,734.0,N,
128535161,20000.0,Feb-2018, 36 months,10.42,B,B3,registered nurse,Verified,OWN,90000.0,Fully Paid,home_improvement,,IL,13.15,720.0,724.0,N,
131834278,7000.0,Apr-2018, 36 months,12.61,C,C1,admin,Not Verified,OWN,60000.0,Current,credit_card,,MA,15.0,680.0,684.0,N,
113088706,25000.0,Jul-2017, 60 months,18.06,D,D2,loan officer,Not Verified,RENT,85000.0,Current,credit_card,,MA,11.66,670.0,674.0,N,
820561,4200.0,Jul-2011, 36 months,10.59,B,B2,nahu,Not Verified,MORTGAGE,51600.0,Fully Paid,vacation,  Borrower added on 07/19/11 > My credit score makes me a good borrower and I plan to take my<br/>family on a vacation.<br/>,DC,0.42,715.0,719.0,N,
142876916,3850.0,Oct-2018, 36 months,7.84,A,A4,"supervisor, sponsorship & exp. marketing",Not Verified,RENT,75000.0,Current,debt_consolidation,,CA,23.97,755.0,759.0,N,
49423170,23000.0,May-2015, 36 months,9.17,B,B2,therapist,Source Verified,MORTGAGE,50000.0,Fully Paid,credit_card,,NJ,24.68,660.0,664.0,N,10.0
135891132,6025.0,Jul-2018, 36 months,6.19,A,A2,sales associate,Not Verified,RENT,35000.0,Current,credit_card,,MA,6.17,700.0,704.0,N,
