Height (Inches),Height (cm),Weight (Pounds)
68.42894,173.8095076,122.0538
64.0197,162.610038,127.9519
71.09565,180.582951,117.1362
69.87248,177.4760992,147.2908
66.51831,168.9565074,125.4061
68.57445,174.179103,123.3187
67.46212,171.3537848,139.4874
69.61527,176.8227858,137.9174
66.86386,169.8342044,119.266
66.18998,168.1225492,115.9555
69.7905,177.26787,130.5095
70.21174,178.33781960000002,131.2829
71.14846,180.7170884,130.8226
74.28376,188.6807504,147.7877
64.48835,163.800409,102.7518
65.97201,167.5689054,124.009
66.51754,168.9545516,134.4456
67.83224,172.2938896,125.095
68.7614,174.653956,138.5499
70.18641,178.27348139999998,134.395
65.12676,165.42197040000002,118.875
71.25743,180.9938722,136.5501
67.75602,172.1002908,127.7343
67.80062,172.2135748,120.5416
66.71286,169.45066440000002,137.1043
65.9331,167.47007399999998,119.1788
70.75201,179.7101054,124.9258
64.36337,163.4829598,100.9973
66.51439,168.94655060000002,111.0706
69.03382,175.3459028,143.6707
65.454,166.25315999999998,124.8217
68.82248,174.8090992,136.6368
69.35365,176.158271,136.1504
68.4663,173.904402,126.8492
69.50765,176.549431,133.1992
67.68823,171.9281042,138.961
69.41031,176.30218739999998,136.4148
69.67469,176.9737126,118.0784
68.04007,172.8217778,149.4074
65.16827,165.52740580000003,124.2854
66.15991,168.0461714,131.0075
65.87678,167.3270212,122.0955
66.73303,169.5018962,125.1468
66.77722,169.6141388,107.7781
67.93868,172.5642472,131.2999
67.48863,171.4211202,128.1304
70.19163,178.28674020000003,111.1449
66.40732,168.6745928,111.0917
68.05629,172.86297660000002,115.4242
65.52001,166.4208254,132.1594
65.64331,166.7340074,121.3271
65.63637,166.7163798,136.2254
67.70932,171.9816728,115.7406
67.49917,171.4478918,133.5066
66.29127,168.3798258,127.8453
69.74138,177.1431052,142.3054
63.45437,161.1740998,106.2611
69.46406,176.43871240000001,134.3778
68.05326,172.8552804,120.6881
67.07399,170.36793459999998,139.5754
65.59536,166.6122144,124.4232
70.01907,177.8484378,122.7936
67.13432,170.52117280000002,122.1132
69.95471,177.68496340000002,139.8142
68.31764,173.5268056,130.2584
67.93284,172.5494136,111.6216
68.37831,173.6809074,109.8238
69.38169,176.22949260000001,138.2864
67.83912,172.31136479999998,121.4831
66.76314,169.57837560000002,120.3041
69.13398,175.6003092,124.0916
65.58554,166.58727159999998,119.738
67.12002,170.4848508,132.4267
68.20826,173.2489804,126.163
69.83352,177.37714079999998,124.5901
68.52243,174.0469722,129.9774
66.61883,169.2118282,114.8356
67.03413,170.26669020000003,123.505
68.58395,174.203233,124.7217
68.48187,173.9439498,126.5771
68.22285,173.286039,143.9747
70.11615,178.095021,127.6471
64.31068,163.34912720000003,119.6461
68.91069,175.03315260000002,103.7011
68.01192,172.75027680000002,140.6438
68.44067,173.8393018,130.1721
69.5139,176.56530600000002,132.2547
69.20247,175.7742738,118.3357
66.04611,167.7571194,107.3271
66.015,167.6781,134.3205
69.00199,175.2650546,128.0736
69.61754,176.82855160000003,143.0774
69.41293,176.30884220000002,127.4879
68.42341,173.79546140000002,117.5081
68.59122,174.2216988,132.3095
70.47426,179.0046204,126.1309
70.13001,178.1302254,138.7704
69.01521,175.2986334,128.4133
70.97422,180.2745188,129.5877
69.42301,176.33444540000002,116.2255
66.84684,169.7909736,111.121
68.37668,173.67676719999997,118.7218
67.80923,172.2354442,131.6974
66.4699,168.83354599999998,141.4318
70.23437,178.3952998,138.4311
70.16075,178.208305,139.4051
66.23907,168.2472378,109.824
68.76154,174.6543116,125.4809
64.64843,164.2070122,122.8828
69.51686,176.57282439999997,150.847
67.7263,172.024802,128.1654
68.53926,174.0897204,121.0356
68.16448,173.13777919999998,137.2303
70.16738,178.2251452,131.504
66.92499,169.9894746,127.9481
67.18215,170.64266099999998,127.5982
65.35392,165.9989568,125.9641
67.71159,171.98743860000002,128.942
69.35197,176.1540038,123.6344
67.54023,171.5521842,132.426
68.43556,173.82632239999998,122.0015
66.50187,168.91474979999998,130.4876
68.9358,175.096932,127.2358
65.99168,167.6188672,119.7409
69.45486,176.41534439999998,140.6464
66.9045,169.93743,137.6207
67.63969,171.80481260000002,118.1787
66.1437,168.004998,128.4443
67.59159,171.6826386,134.3476
71.78019,182.3216826,166.3016
69.44107,176.3803178,123.4122
71.98935,182.852949,142.7132
70.15393,178.1909822,123.8781
70.10971,178.0786634,126.9465
66.68738,169.3859452,117.3343
70.49701,179.06240540000002,137.1545
65.43499,166.2048746,105.8885
69.52902,176.60371080000002,123.5902
66.08382,167.8529028,128.3405
67.53462,171.53793480000002,122.189
66.70738,169.4367452,119.1554
67.68437,171.9182998,127.9357
64.9133,164.879782,117.8536
66.99054,170.1559716,114.2598
66.90392,169.9359568,124.3436
68.30928,173.5055712,121.873
67.78254,172.1676516,107.1698
66.67402,169.3520108,105.6942
68.02345,172.779563,105.9209
66.26386,168.31020439999998,110.0377
68.65872,174.3931488,126.4691
68.8758,174.944532,133.5623
70.66494,179.48894760000002,110.5288
67.46764,171.3678056,142.8422
66.86561,169.8386494,131.3179
68.07938,172.9216252,142.0148
66.97214,170.1092356,105.1855
67.09087,170.41080979999998,119.0616
66.25477,168.28711579999998,131.6159
68.48544,173.95301759999998,123.1869
67.56328,171.6107312,114.1342
67.94652,172.5841608,127.8594
67.63842,171.8015868,123.8136
69.49172,176.5089688,139.1029
69.35023,176.1495842,117.3644
68.48414,173.9497156,155.8502
67.34242,171.0497468,133.4692
63.7973,162.045142,128.2173
66.47145,168.83748300000002,128.9056
68.39396,173.72065840000002,145.1997
67.86356,172.37344240000002,117.7852
69.62777,176.8545358,129.2314
65.50648,166.3864592,110.3151
72.72292,184.7162168,145.1721
70.14217,178.1611118,132.9902
68.78695,174.71885300000002,121.1068
68.67806,174.4422724,137.4109
71.31953,181.1516062,141.1587
67.84642,172.3299068,137.6199
68.40321,173.74415340000002,111.129
65.63922,166.7236188,129.8425
70.43045,178.893343,130.4964
68.00444,172.7312776,124.4823
67.39155,171.174537,138.9571
68.0015,172.72381,136.2141
69.24153,175.8734862,131.2422
68.36251,173.6407754,106.3978
68.48326,173.94748040000002,124.4191
63.36476,160.9464904,110.7614
64.47663,163.7706402,125.7709
65.29852,165.8582408,114.0163
66.60327,169.17230579999998,135.8777
71.58316,181.82122640000003,133.3415
69.32199,176.0778546,138.8873
69.28785,175.991139,132.6007
65.72065,166.930451,123.9237
70.17847,178.2533138,127.4536
67.75328,172.09333120000002,148.2412
68.02834,172.7919836,122.158
67.12107,170.4875178,119.7528
69.66713,176.95451020000002,117.5732
69.00275,175.266985,125.9822
65.31244,165.8935976,137.7114
67.28896,170.9139584,108.2831
68.80003,174.75207620000003,133.9222
68.98651,175.2257354,128.5798
67.06068,170.3341272,136.4265
68.05695,172.864653,128.2201
66.84523,169.7868842,112.124
68.59912,174.2417648,135.1695
67.74997,172.0849238,127.2095
67.38104,171.1478416,119.7502
69.44609,176.3930686,119.5742
66.16242,168.0525468,137.4896
68.41685,173.778799,129.0061
71.03861,180.43806940000002,147.6293
66.91687,169.96884980000002,126.9994
68.77967,174.7003618,110.6833
69.49877,176.5268758,137.0191
65.22814,165.6794756,125.0944
66.60077,169.1659558,142.9751
69.16164,175.6705656,129.2245
67.09027,170.40928580000002,142.6689
67.51801,171.4957454,133.2004
63.13165,160.354391,135.8015
73.45251,186.5693754,155.9981
63.47897,161.2365838,110.1628
67.17019,170.61228260000001,137.8439
66.73316,169.50222639999998,121.0711
67.93199,172.5472546,115.9738
70.64087,179.4278098,129.3937
65.33506,165.9510524,111.071
66.92901,169.9996854,111.5159
71.16317,180.7544518,144.9723
68.19393,173.21258219999999,123.3543
68.17463,173.16356019999998,127.3197
65.15114,165.4838956,111.6275
66.95485,170.065319,123.4444
68.71217,174.5289118,116.1338
66.21228,168.17919120000002,106.3145
68.06876,172.8946504,129.3926
70.20125,178.31117500000002,145.3962
67.33368,171.02754720000001,130.253
67.63632,171.7962528,144.0878
66.23692,168.2417768,122.5351
67.59318,171.68667720000002,133.0454
67.82746,172.2817484,107.4374
71.17149,180.77558460000003,149.076
64.72317,164.39685179999998,116.8801
63.55844,161.4384376,103.049
69.71436,177.0744744,117.5245
68.3598,173.63389200000003,130.8889
68.51115,174.01832100000001,143.0422
66.59144,169.14225760000002,105.2595
68.90018,175.00645720000003,120.1055
68.62103,174.29741620000001,143.016
67.84607,172.3290178,126.8695
68.54416,174.10216640000002,138.9043
66.54197,169.0166038,121.5207
70.09349,178.03746460000002,131.7383
68.07186,172.9025244,120.9546
69.12659,175.5815386,138.612
70.69432,179.5635728,147.3622
68.92726,175.0752404,130.0261
67.10353,170.44296620000003,124.1674
68.07727,172.9162658,143.489
65.82037,167.18373979999998,123.8217
68.89326,174.9888804,130.7247
66.85902,169.8219108,123.2355
69.44484,176.3898936,114.1544
68.71047,174.5245938,153.0572
69.65196,176.9159784,126.5914
66.28558,168.3653732,120.8002
69.30112,176.02484479999998,129.099
70.5502,179.197508,145.7179
67.09825,170.429555,121.1429
66.43672,168.74926879999998,119.0362
68.01988,172.7704952,134.8026
65.04188,165.20637520000002,132.806
69.12072,175.56662880000002,127.696
66.70731,169.43656740000003,131.1142
71.77408,182.3061632,129.1887
68.2889,173.453806,114.3058
64.9734,165.032436,114.0111
71.4599,181.508146,141.1522
65.03556,165.1903224,113.4672
69.05564,175.4013256,136.4157
70.76986,179.7554444,134.7036
67.74608,172.0750432,129.3842
65.393,166.09822,97.8247
68.01276,172.7524104,130.7321
70.21576,178.3480304,146.9626
69.68073,176.9890542,139.0045
67.54382,171.5613028,126.4992
70.15526,178.1943604,138.6155
68.40203,173.7411562,123.6083
65.77722,167.07413880000001,132.5113
66.97553,170.11784620000003,125.2087
69.02762,175.3301548,116.7207
68.43486,173.8245444,140.1941
68.55513,174.13003020000002,115.1087
69.0732,175.445928,129.883
68.09033,172.94943819999997,124.4072
69.05185,175.39169900000002,127.8751
66.95318,170.0610772,118.9592
69.27087,175.9480098,136.2203
64.46096,163.7308384,114.2431
64.9549,164.985446,111.1484
66.87663,169.8666402,134.4741
68.23273,173.3111342,125.8111
69.044,175.37176,137.9178
69.87691,177.4873514,109.3782
66.17919,168.0951426,115.505
65.71652,166.9199608,120.607
65.66691,166.7939514,130.3822
70.42201,178.8719054,130.8399
68.53986,174.09124440000002,141.4287
67.62274,171.76175959999998,113.1045
69.96111,177.7012194,120.7486
65.83646,167.22460840000002,111.1042
68.88975,174.97996500000002,136.915
66.11515,167.932481,125.3766
68.70642,174.51430679999999,132.7497
65.79474,167.11863960000002,118.1206
68.52388,174.05065520000002,129.7188
70.82503,179.8955762,138.2801
69.38767,176.2446818,127.8541
64.99997,165.09992380000003,106.3608
67.55168,171.5812672,118.5889
67.1831,170.645074,117.5862
68.17915,173.17504100000002,133.4329
69.20783,175.7878882,120.0598
69.94376,177.6571504,124.5943
64.18266,163.0239564,118.6707
68.05417,172.8575918,135.4153
66.24238,168.2556452,121.9611
69.33374,176.10769960000002,133.7451
67.55372,171.5864488,118.1307
67.24855,170.811317,128.5772
66.37183,168.5844482,124.8378
66.21681,168.19069739999998,135.8262
68.48138,173.9427052,115.2564
65.99503,167.62737620000001,146.0235
68.20817,173.24875179999998,143.0554
64.83886,164.6907044,120.4189
69.47052,176.45512079999997,136.1018
70.66531,179.48988740000001,135.2724
65.31799,165.90769459999999,113.9184
73.62592,187.0098368,144.2733
65.64183,166.7302482,139.218
66.1763,168.087802,137.8042
68.20944,173.2519776,123.0101
67.33013,171.0185302,126.067
70.70642,179.5943068,148.5372
69.27187,175.95054980000003,110.7831
66.49201,168.8897054,120.029
63.73844,161.8956376,122.7468
68.73929,174.59779659999998,128.6261
65.95611,167.5285194,120.8344
68.2791,173.428914,125.4675
66.29813,168.3972502,127.7337
67.26906,170.8634124,132.8131
70.01685,177.842799,141.7715
66.99124,170.15774960000002,121.3387
63.33461,160.86990939999998,116.4184
66.48133,168.8625782,114.4604
66.96424,170.08916960000002,126.3607
67.76229,172.11621659999997,129.6594
68.64237,174.3516198,128.845
70.16208,178.2116832,141.6777
70.96379,180.2480266,140.0763
69.50635,176.546129,126.771
63.75673,161.94209419999999,104.9152
67.97424,172.6545696,152.1104
66.1089,167.91660600000003,119.3998
63.30114,160.7848956,102.7788
68.76435,174.66144899999998,104.4743
67.68224,171.91288959999997,122.9173
71.11972,180.6440888,130.0384
68.865,174.91709999999998,121.9668
70.02623,177.8666242,131.5675
65.6918,166.857172,107.2827
63.3557,160.923478,117.6886
66.86873,169.8465742,143.4791
63.65356,161.6800424,102.6027
65.50331,166.3784074,116.8988
68.61979,174.2942666,123.9844
71.06865,180.514371,136.2899
67.90434,172.47702360000002,123.2082
69.04428,175.3724712,144.3998
68.23808,173.3247232,145.3389
67.60055,171.705397,119.9359
68.72349,174.5576646,131.6298
69.72755,177.10797699999998,133.7225
67.39229,171.1764166,146.2703
67.19624,170.67844960000002,119.8227
65.56913,166.5455902,107.9515
65.93896,167.48495839999998,109.1714
68.3392,173.581568,134.1385
66.37854,168.6014916,130.6212
68.06195,172.877353,116.0239
72.14804,183.2560216,134.4365
66.3,168.402,134.8203
70.52384,179.1305536,116.5449
65.956,167.52824,126.3619
69.77937,177.2395998,127.6585
68.01271,172.7522834,125.5257
71.04627,180.4575258,134.624
70.30748,178.5809992,129.3855
69.8685,177.46599,127.9899
68.55351,174.1259154,119.5254
68.04279,172.8286866,111.4427
68.32377,173.5423758,143.6406
68.43992,173.8373968,124.9
69.70106,177.0406924,125.39
69.86274,177.45135960000002,126.7733
65.28588,165.8261352,120.2017
68.23316,173.3122264,120.3497
67.56772,171.62200879999997,130.5236
67.92319,172.52490260000002,137.9222
65.9763,167.579802,118.559
66.72703,169.4866562,126.2936
67.16036,170.5873144,135.8841
67.7804,172.162216,122.1423
64.55365,163.966271,106.3292
67.47804,171.39422159999998,131.5261
67.29005,170.91672699999998,122.7303
66.84522,169.7868588,114.8025
63.83743,162.1470722,120.2347
64.04876,162.6838504,122.1794
69.05705,175.404907,145.6834
66.07726,167.83624039999998,117.709
69.83849,177.38976459999998,131.9638
70.33978,178.6630412,128.3473
67.88517,172.4283318,132.8351
66.30635,168.418129,120.4227
70.70419,179.5886426,127.4847
64.63844,164.18163760000002,111.2536
67.37468,171.1316872,118.4249
67.32338,171.00138520000002,132.2462
68.79557,174.7407478,137.0621
69.49827,176.52560580000002,130.716
69.18297,175.7247438,133.2681
68.05335,172.85550899999998,120.2172
65.60027,166.62468579999998,124.9529
69.84728,177.4120912,135.0017
71.20265,180.85473100000002,155.3163
66.1002,167.894508,114.3986
68.91567,175.04580180000002,143.1158
65.88189,167.3400006,111.2503
67.45521,171.3362334,121.8782
67.21505,170.72622700000002,122.1602
65.97609,167.5792686,124.7486
67.96746,172.6373484,130.7902
66.85926,169.82252040000003,128.0209
67.62991,171.7799714,120.2907
67.1994,170.686476,125.7923
65.68971,166.8518634,131.2235
68.65173,174.37539420000002,131.3886
68.37333,173.6682582,126.8527
66.48906,168.8822124,112.4772
66.03608,167.7316432,126.3124
67.01056,170.2068224,118.5625
67.52148,171.5045592,141.824
68.94504,175.1204016,135.164
65.95216,167.51848640000003,138.0343
68.70893,174.52068219999998,111.9057
64.0908,162.79063200000002,109.4352
66.00548,167.65391920000002,106.1651
70.50014,179.0703556,138.7377
69.06617,175.4280718,138.8835
67.20849,170.7095646,131.6754
68.71365,174.532671,133.501
70.4988,179.06695200000001,123.6003
70.09293,178.0360422,120.5015
67.10959,170.4583586,127.9008
67.94613,172.58317019999998,108.2182
69.9019,177.550826,132.8392
68.45258,173.86955319999998,112.1406
69.5192,176.578768,131.5346
65.52153,166.4246862,124.897
67.62906,171.7778124,115.9246
69.24378,175.8792012,138.2668
68.39542,173.7243668,131.5288
64.77157,164.5197878,110.1024
70.23436,178.39527439999998,137.102
65.18062,165.5587748,109.788
66.20453,168.1595062,112.9286
70.60819,179.34480259999998,148.2754
65.64079,166.7276066,119.3393
69.72804,177.10922159999998,141.9129
67.49767,171.4440818,139.6238
69.18779,175.73698660000002,119.7962
66.83553,169.76224620000002,115.7201
67.17618,170.62749720000002,121.334
68.75179,174.6295466,159.3608
66.51066,168.9370764,133.2151
67.34769,171.0631326,141.3034
71.80087,182.37420980000002,129.831
67.69782,171.95246279999998,120.7103
69.0048,175.27219200000002,141.5982
69.06523,175.4256842,125.8677
65.88747,167.35417379999998,112.3178
65.84895,167.256333,118.9697
67.18311,170.6450994,112.7574
63.79598,162.0417892,111.7201
67.47173,171.3781942,110.5494
67.15867,170.5830218,103.8433
70.38311,178.7730994,159.9758
66.68444,169.3784776,130.2472
66.66715,169.334561,123.7624
66.82297,169.73034379999999,125.297
66.6039,169.173906,122.711
70.88882,180.05760279999998,160.0364
70.28146,178.5149084,131.6777
68.61527,174.2827858,124.199
68.94252,175.1140008,122.5949
70.00817,177.8207518,143.777
63.92219,162.3623626,106.1497
68.18982,173.2021428,135.6658
66.93297,170.0097438,112.8116
67.12819,170.5056026,118.7819
67.29436,170.9276744,119.1211
70.49073,179.0464542,121.0715
66.8532,169.807128,113.7029
68.51902,174.0383108,116.3811
68.68968,174.4717872,128.0095
67.64082,171.8076828,116.0115
68.69251,174.4789754,133.2729
67.6248,171.766992,127.7888
68.8846,174.96688400000002,123.8782
69.76061,177.1919494,139.5499
67.56118,171.6053972,126.6252
69.78513,177.2542302,141.3982
70.21612,178.3489448,151.0506
66.27644,168.34215759999998,126.0282
67.40846,171.2174884,148.4483
68.20932,173.25167280000002,129.2407
65.79974,167.1313396,132.286
64.49618,163.8202972,106.4894
65.69093,166.8549622,125.0984
68.48055,173.940597,130.2433
66.17897,168.0945838,123.5842
63.55273,161.4239342,101.2994
67.68025,171.907835,118.3701
65.4426,166.224204,109.8414
67.53819,171.5470026,131.1827
67.20388,170.6978552,125.2316
65.10901,165.3768854,131.8946
67.71775,172.003085,116.0773
66.27965,168.350311,98.28455
71.03656,180.43286239999998,127.6602
69.39922,176.2740188,134.0168
67.60067,171.70570179999999,123.7417
69.41439,176.3125506,125.4915
67.06842,170.35378680000002,135.2419
68.06961,172.8968094,122.0361
63.88211,162.2605594,117.4632
65.9194,167.435276,120.1212
70.23642,178.4005068,124.4872
63.84676,162.1707704,116.313
68.9074,175.02479599999998,121.8405
64.0135,162.59428999999997,126.9209
67.36541,171.1081414,111.5266
